COMMUNE_NOM,COLL_INSEE,TYPE_EVENEMENT,ANNEE,DATE_EVENEMENT,NOMBRE_EVENEMENT
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900908,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900818,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900804,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900728,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900721,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900707,3
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900707,3
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900705,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900630,3
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900623,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900623,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900421,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900414,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900407,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900324,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1990,19900203,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19891021,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19891007,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890930,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890909,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890902,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890826,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890819,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890812,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890805,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890708,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890701,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890624,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890624,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890527,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890422,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890408,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890311,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1989,19890121,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19881224,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19881215,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19881105,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19881022,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880924,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880903,3
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19880903,3
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880727,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880716,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880709,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880625,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880625,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880604,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880513,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880416,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880402,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1988,19880305,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870926,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870905,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870801,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870725,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870620,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870620,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870404,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870328,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870321,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870314,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870228,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1987,19870110,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19861206,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19861122,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19861025,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860920,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860906,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860830,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860823,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860802,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860726,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860724,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860712,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860705,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860628,3
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860628,3
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860627,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860614,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860607,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860405,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860329,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860322,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860222,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1986,19860111,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19851228,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19851224,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19851130,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19851123,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19851102,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850928,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850921,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850914,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850907,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850831,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850727,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850720,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850629,3
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850622,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850615,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850608,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850504,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850309,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1985,19850209,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19841222,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19841027,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19841020,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19841006,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840929,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840915,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840908,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840901,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840830,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840727,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840707,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840630,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840623,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840616,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840519,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840421,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840331,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1984,19840204,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19831224,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19831217,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19831203,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19831118,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830924,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830910,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830903,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830827,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830818,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830723,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830625,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830618,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830514,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830402,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830326,2
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830305,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830226,1
NEUVILLE-SAINT-REMY,59428,MARIAGE,1983,19830212,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161223,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161220,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161219,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161210,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161201,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161130,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161127,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161125,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161112,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161102,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161025,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161019,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20161011,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160926,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160923,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160915,2
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160902,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160811,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160726,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160725,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160722,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160705,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160702,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160630,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160611,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160602,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160527,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160428,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160424,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160327,2
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160323,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160313,2
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160306,2
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160223,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160219,2
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160214,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160213,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160206,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160203,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160202,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160130,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160127,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160126,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160118,1
NEUVILLE-SAINT-REMY,59428,DECES ,2016,20160117,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151231,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151230,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151229,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151227,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151209,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151125,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151121,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151114,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151017,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151010,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151006,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20151001,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150922,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150920,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150717,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150708,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150629,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150625,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150614,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150531,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150530,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150503,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150501,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150427,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150419,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150330,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150309,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150304,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150226,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150225,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150219,2
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150207,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150204,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150203,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150128,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150122,1
NEUVILLE-SAINT-REMY,59428,DECES ,2015,20150102,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20141229,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20141216,2
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20141201,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20141128,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20141122,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20141104,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20141027,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20141019,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140928,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140922,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140919,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140918,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140913,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140906,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140905,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140829,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140822,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140820,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140810,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140803,2
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140724,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140723,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140528,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140427,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140425,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140420,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140331,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140311,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140215,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140209,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140125,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140119,1
NEUVILLE-SAINT-REMY,59428,DECES ,2014,20140114,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131221,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131218,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131216,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131208,3
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131129,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131119,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131115,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131107,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131025,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131024,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131012,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131008,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20131001,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130926,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130924,3
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130901,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130816,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130721,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130628,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130613,2
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130520,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130515,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130510,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130413,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130407,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130401,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130326,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130314,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130306,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130303,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130223,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130216,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130124,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130123,2
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130120,1
NEUVILLE-SAINT-REMY,59428,DECES ,2013,20130118,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20121201,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20121110,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20121104,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20121012,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20121005,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20121004,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120922,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120917,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120915,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120902,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120826,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120825,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120806,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120801,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120725,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120720,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120710,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120630,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120629,2
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120623,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120509,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120403,2
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120331,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120326,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120324,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120308,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120304,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120301,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120227,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120215,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120214,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120205,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120129,1
NEUVILLE-SAINT-REMY,59428,DECES ,2012,20120128,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20111126,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20111029,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20111021,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110926,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110905,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110814,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110722,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110712,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110709,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110605,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110530,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110529,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110528,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110519,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110518,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110507,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110408,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110407,2
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110403,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110402,2
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110228,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110214,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110213,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110209,1
NEUVILLE-SAINT-REMY,59428,DECES ,2011,20110126,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20101213,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20101209,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20101102,2
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20101029,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20101028,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20101023,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20101020,2
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100904,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100830,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100823,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100822,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100818,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100727,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100722,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100711,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100622,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100612,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100520,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100504,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100429,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100421,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100404,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100326,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100319,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100315,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100309,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100209,2
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100128,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100126,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100119,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100118,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100117,1
NEUVILLE-SAINT-REMY,59428,DECES ,2010,20100104,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091227,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091223,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091215,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091126,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091122,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091113,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091028,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091019,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20091018,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090923,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090907,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090801,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090723,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090530,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090523,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090512,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090501,1
NEUVILLE-SAINT-REMY,59428,DECES ,2009,20090425,1
